session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,Ethnicity (Simplified),First Language,Nationality,Sex,Student Status
5fecdf18937861a19705ff84,5ea0516dee594a000932857a,APPROVED,2020-12-30 20:12:11.970000,2020-12-30 20:24:26.488000,734.518,60,198,4,98,2020-12-31 23:51:55.041000,9700A938,Zimbabwe,United Kingdom,Unemployed (and job seeking),White,English,United Kingdom,Female,No
5fecdf22516177e8ce46d0ce,5ee121f66cb68d11452219dc,APPROVED,2020-12-30 20:12:18.271000,2020-12-30 20:20:27.606000,489.335,59,177,0,100,2020-12-31 23:51:57.958000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Female,No
5fecdf26e5e631ed6150e276,58b74a11211f4500013aa629,APPROVED,2020-12-30 20:12:35.521000,2020-12-30 20:19:06.943000,391.422,60,749,1,100,2020-12-31 23:52:01.006000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Female,No
5fecdf5c351a269f1a719d5b,578bb26f6cc44500010448c8,APPROVED,2020-12-30 20:13:29.275000,2020-12-30 20:25:59.582000,750.307,66,858,5,100,2020-12-31 23:52:13.197000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
5fecdf6cfef4d1ea47c3c483,599c1130638529000144ffdd,APPROVED,2020-12-30 20:13:41.023000,2020-12-30 20:20:47.798000,426.775,72,737,4,100,2020-12-31 23:52:16.153000,9700A938,United Kingdom,United Kingdom,,White,English,United Kingdom,Female,
5fecdf6eb11116e8ac89caab,5d960ffd35a770001a9a0592,APPROVED,2020-12-30 20:13:38.824000,2020-12-30 20:28:12.650000,873.826,63,242,1,100,2020-12-31 23:52:20.663000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Female,No
5fecdfa94b3bdce8e7bc0181,5aa67bd189de8200013f7548,APPROVED,2020-12-30 20:14:41.351000,2020-12-30 20:34:30.338000,1188.987,77,426,3,100,2020-12-31 23:52:27.027000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
5fecdfb1937861a19705ff87,5d5ae10ebe4ce30015ee95e2,APPROVED,2020-12-30 20:14:44.540000,2020-12-30 20:25:42.226000,657.686,69,280,5,97,2020-12-31 23:52:29.318000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
5fecdfb53986cce91c4b923d,5c5c9c513df12100018059ea,APPROVED,2020-12-30 20:14:49.836000,2020-12-30 20:24:07.397000,557.561,61,630,4,99,2020-12-31 23:52:29.900000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
5fecdfcb827f81edb04957b3,5bf4123e840310000124cfca,APPROVED,2020-12-30 20:15:18.597000,2020-12-30 20:26:26.776000,668.179,66,441,2,100,2020-12-31 23:52:38.839000,9700A938,United Kingdom,United Kingdom,Other,White,English,United Kingdom,Female,No
5fecdfd083f6afe7b1acb9c9,5d0a775bccb8bb00179a04f1,APPROVED,2020-12-30 20:15:33.613000,2020-12-30 20:23:03.177000,449.564,70,443,9,96,2020-12-31 23:52:44.539000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
5fecdfe3feba319f6ecdecb3,5fca1872bced115506bfff55,APPROVED,2020-12-30 20:15:35.123000,2020-12-30 20:22:52.915000,437.792,59,27,1,99,2020-12-31 23:52:51.253000,9700A938,United Kingdom,United Kingdom,Part-Time,White,,United Kingdom,Female,No
5fecdfe83803bbeeb8660f23,5e95d76c2d979101cf1120af,APPROVED,2020-12-30 20:15:39.151000,2020-12-30 20:25:23.973000,584.822,66,226,2,99,2020-12-31 23:52:54.925000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
5fece021e766bbf0e23aef82,5a5f945176d1c60001ab7e30,APPROVED,2020-12-30 20:16:41.437000,2020-12-30 20:24:31.226000,469.789,62,737,1,100,2020-12-31 23:53:02.222000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
5fece060878eaaee4bc24cb8,5d1df13bf6fbfd00198d5732,APPROVED,2020-12-30 20:17:56.020000,2020-12-30 20:23:46.702000,350.682,60,430,1,100,2020-12-31 23:53:07.252000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Female,No
5fece0abcbe069edfb93052b,56dcbfb12ab7ff000cbabc49,APPROVED,2020-12-30 20:18:59.685000,2020-12-30 20:25:44.583000,404.898,60,1364,5,100,2020-12-31 23:53:14.446000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Female,No
5fece0eb1f2ef9ed3aa428d3,5ea00e67848a4300085fa5cd,APPROVED,2020-12-30 20:19:59.964000,2020-12-30 20:28:18.133000,498.169,61,220,2,100,2020-12-31 23:53:29.109000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
5fece10de7417aeed987d90f,5ccadef3aaff7200173b6d53,APPROVED,2020-12-30 20:20:29.597000,2020-12-30 20:29:40.888000,551.291,81,280,0,100,2020-12-31 23:53:38.008000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
5fece128c92b36eeca50f6fc,5f0788c06b220f03231666a0,APPROVED,2020-12-30 20:21:06.219000,2020-12-30 20:27:48.963000,402.744,60,83,0,100,2020-12-31 23:53:47.951000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Female,No
5fece15088f057eeb045fb64,5cd040a3c38e5600193e9cc1,APPROVED,2020-12-30 20:21:42.085000,2020-12-30 20:31:18.735000,576.65,63,167,4,98,2020-12-31 23:53:54.653000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Female,No
5fece165e7fadbef84e71361,5c71a74980a99f0001c63358,APPROVED,2020-12-30 20:21:57.695000,2020-12-30 20:29:46.310000,468.615,59,365,1,100,2020-12-31 23:53:58.925000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
5fece174eed16dee62b5103a,55885582fdf99b4021921fbd,APPROVED,2020-12-30 20:22:12.654000,2020-12-30 20:30:59.276000,526.622,65,2070,4,100,2020-12-31 23:54:03.756000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
5fece1770479d7a0c58e526d,563fecf4074be600055e98c7,APPROVED,2020-12-30 20:22:20.625000,2020-12-30 20:27:52.444000,331.819,60,355,10,96,2020-12-31 23:54:07.776000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Female,No
5fece1af23b19becbeb6cdf3,58aaff6ff6cc2100012b1130,APPROVED,2020-12-30 20:23:11.097000,2020-12-30 20:34:20.316000,669.219,66,1129,9,99,2020-12-31 23:54:18.219000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Female,No
5fece1dbd1340cefe102610e,5de1868db28cf71e8fd77007,APPROVED,2020-12-30 20:23:57.817000,2020-12-30 20:30:01.910000,364.093,61,361,4,99,2020-12-31 23:54:31.899000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Female,No
5fece1f7539a38edc9186e24,5f088147510abc0947ad09cb,APPROVED,2020-12-30 20:24:27.872000,2020-12-30 20:30:44.819000,376.947,67,145,1,100,2020-12-31 23:54:42.409000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
5fece20151f3a9ee65b55c13,5abb8dcb7ccedb0001b7f0d7,APPROVED,2020-12-30 20:24:33.846000,2020-12-30 20:33:56.975000,563.129,64,779,3,100,2020-12-31 23:54:47.042000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
5fecda617b84d39f343ce27b,597645f068264c0001c48c5b,APPROVED,2020-12-30 19:52:01.409000,2020-12-30 19:57:47.818000,346.409,34,501,4,100,2020-12-31 23:35:02.639000,9700A938,United Kingdom,United Kingdom,Full-Time,Other,English,United Kingdom,Male,No
5fece0928fd71def23d5c648,5f4929f20aa4ce437e659be0,APPROVED,2020-12-30 20:18:29.541000,2020-12-30 20:22:38.381000,248.84,36,157,1,100,2020-12-31 23:53:13.242000,9700A938,United Kingdom,United Kingdom,Full-Time,Other,DATA EXPIRED,United Kingdom,Male,Yes
5fecd4259568d5e68208d53d,5e3bcf77da1968000bdf7827,APPROVED,2020-12-30 19:25:30.847000,2020-12-30 19:32:28.472000,417.625,28,76,0,100,2020-12-31 23:09:12.497000,9700A938,United Kingdom,United Kingdom,Full-Time,Black,English,United Kingdom,Female,No
5fecd607d4f1e49def0bc90e,5eb741079eb7cb65f0f82a91,APPROVED,2020-12-30 19:35:20.903000,2020-12-30 19:40:08.085000,287.182,19,70,1,98,2020-12-31 23:19:02.095000,9700A938,Spain,United Kingdom,Other,Black,Spanish,Spain,Female,Yes
5fecd70e0ad48bed8be7eecc,5c597a2634bdcf00016e2cdf,TIMED-OUT,2020-12-30 19:37:56.455000,,2317752.965534,25,416,0,100,,,United Kingdom,United Kingdom,Full-Time,Black,English,United Kingdom,Female,No
5fece3700ad48bef6e405fc4,5f65476277c78d0cf31a9e82,APPROVED,2020-12-30 20:30:40.447000,2020-12-30 20:42:43.169000,722.722,23,72,0,100,2020-12-31 23:55:19.289000,9700A938,United Kingdom,United Kingdom,Unemployed (and job seeking),Black,DATA EXPIRED,United Kingdom,Female,Yes
5feccf3ac2bdebed4e177f0f,5d8627fc2e4f4d00175229e0,APPROVED,2020-12-30 19:04:29.065000,2020-12-30 19:09:35.196000,306.131,27,233,2,100,2020-12-31 22:46:23.272000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Female,No
5feccf76e4785a9cd592eb74,5f2a97915d60d42e074966b1,APPROVED,2020-12-30 19:05:26.941000,2020-12-30 19:11:39.638000,372.697,23,110,0,100,2020-12-31 22:46:42.532000,9700A938,United Kingdom,United Kingdom,Unemployed (and job seeking),White,English,United Kingdom,Female,No
5fecd015b82e469dd70d1346,5bdb4f2edb73d70001d2ac92,APPROVED,2020-12-30 19:08:09.959000,2020-12-30 19:21:18.309000,788.35,27,99,4,95,2020-12-31 22:48:25.367000,9700A938,France,United Kingdom,Other,White,French,France,Female,No
5fecd02f069e3be4ef49b575,5f58ada9c7ffdb027ebd60a9,APPROVED,2020-12-30 19:08:47.496000,2020-12-30 19:14:49.101000,361.605,25,59,0,100,2020-12-31 22:48:53.633000,9700A938,United Kingdom,United Kingdom,Part-Time,White,DATA EXPIRED,United Kingdom,Female,No
5fecd030baa7c4edde10445d,5fd73ebb5807b64d65805a08,APPROVED,2020-12-30 19:08:36.212000,2020-12-30 19:16:22.002000,465.79,28,13,0,100,2020-12-31 22:49:00.481000,9700A938,United Kingdom,United Kingdom,Full-Time,White,DATA EXPIRED,United Kingdom,Female,No
5fecd09be5e631eaf2f4fec7,5fad49057daf5f0162284e86,REJECTED,2020-12-30 19:10:18.888000,2020-12-30 19:13:34.386000,195.498,23,56,1,100,2020-12-31 17:46:07.165000,9700A938,United Kingdom,United Kingdom,Other,White,DATA EXPIRED,United Kingdom,Female,Yes
5fecd0a8ebe5929e66fc71bc,574c19047fd0ec0006b655ec,APPROVED,2020-12-30 19:10:32.106000,2020-12-30 19:15:17.826000,285.72,26,364,5,99,2020-12-31 22:59:01.907000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Female,Yes
5fecd0bceed16dec71da44c4,5ef70d786ff4104042669227,APPROVED,2020-12-30 19:10:56.979000,2020-12-30 19:13:18.295000,141.316,19,94,6,95,2020-12-31 22:59:19.801000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Female,Yes
5fecd134e66d7feb13bd26ca,5f1052ee7e2e472c3723c782,APPROVED,2020-12-30 19:12:54.445000,2020-12-30 19:17:58.553000,304.108,19,121,3,98,2020-12-31 22:59:57.119000,9700A938,United Kingdom,United Kingdom,Other,White,English,United Kingdom,Female,Yes
5fecd1739bf07de67006d638,5f5101455eceb72b2e47ef13,APPROVED,2020-12-30 19:13:59.236000,2020-12-30 19:18:24.307000,265.071,20,110,1,100,2020-12-31 23:00:04.842000,9700A938,United Kingdom,United Kingdom,Other,White,DATA EXPIRED,United Kingdom,Female,Yes
5fecd19f2b11a49cb81f93c7,5f4d58828ac21f8e942df6b8,APPROVED,2020-12-30 19:14:41.531000,2020-12-30 19:20:25.261000,343.73,23,107,3,99,2020-12-31 23:00:17.957000,9700A938,United Kingdom,United Kingdom,Part-Time,White,DATA EXPIRED,United Kingdom,Female,No
5fecd23ec274b3eba9319d40,5ec4487006cb79319b50ad18,APPROVED,2020-12-30 19:17:25.930000,2020-12-30 19:22:28.067000,302.137,23,68,0,100,2020-12-31 23:01:58.828000,9700A938,Jersey,United Kingdom,Full-Time,White,English,Ireland,Female,No
5fecd27950c73deba103008d,5f8316dd537288454efcb2b5,APPROVED,2020-12-30 19:18:25.028000,2020-12-30 19:25:04.109000,399.081,27,52,0,100,2020-12-31 23:02:12.115000,9700A938,United Kingdom,United Kingdom,Full-Time,White,DATA EXPIRED,United Kingdom,Female,No
5fecd28aeb5270ebc40c71c1,5f2aedc70bc60c427ad34a41,APPROVED,2020-12-30 19:18:34.156000,2020-12-30 19:23:54.095000,319.939,25,36,1,99,2020-12-31 23:02:26.664000,9700A938,United Kingdom,United Kingdom,Unemployed (and job seeking),White,English,United Kingdom,Female,No
5fecd29c83f6afe6c2214aab,5fe200ac3803bbcff9845530,APPROVED,2020-12-30 19:18:54.995000,2020-12-30 19:21:47.101000,172.106,20,12,4,82,2020-12-31 23:02:41.190000,9700A938,United Kingdom,United Kingdom,Other,White,DATA EXPIRED,United Kingdom,Female,Yes
5fecd2b23cc53cea4b172610,5eaacf553d810e0355ba954e,APPROVED,2020-12-30 19:19:13.994000,2020-12-30 19:24:23.029000,309.035,26,270,2,99,2020-12-31 23:03:12.058000,9700A938,United Kingdom,United Kingdom,Unemployed (and job seeking),White,English,United States,Female,No
5fecd2e45312caea19a60ace,5fea61ef8929f0a87b6daef9,APPROVED,2020-12-30 19:20:15.911000,2020-12-30 19:25:53.240000,337.329,23,19,0,100,2020-12-31 23:04:05.714000,9700A938,United Kingdom,United Kingdom,Part-Time,White,DATA EXPIRED,United Kingdom,Female,Yes
5fecd2f129db95ec8029dd53,5e233c064548cd5f0e2a9e7f,APPROVED,2020-12-30 19:20:25.830000,2020-12-30 19:24:42.235000,256.405,19,82,1,99,2020-12-31 23:04:12.665000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Female,Yes
5fecd32ffeba319d72a7849f,5d77fbc0143261001bb4a0e1,APPROVED,2020-12-30 19:21:19.647000,2020-12-30 19:25:43.342000,263.695,25,58,2,97,2020-12-31 23:04:43.517000,9700A938,Estonia,United Kingdom,Unemployed (and job seeking),White,Estonian,Estonia,Female,Yes
5fecd34b91948a9db143bd01,5fcbb826bbf1d397e66ed1e8,APPROVED,2020-12-30 19:21:50.282000,2020-12-30 19:28:11,380.718,21,27,0,100,2020-12-31 23:04:58.634000,9700A938,United Kingdom,United Kingdom,Other,White,,United Kingdom,Female,Yes
5fecd34d2234a6eaf935d32c,5ea8aec3844c4313d9ee62fa,APPROVED,2020-12-30 19:21:55.327000,2020-12-30 19:27:33.501000,338.174,29,104,2,99,2020-12-31 23:05:14.032000,9700A938,Portugal,United Kingdom,Full-Time,White,Portuguese,Portugal,Female,No
5fecd35ad42dc5e706cb5464,5fd683e45ecea93a7d0b73ed,REJECTED,2020-12-30 19:22:07.309000,2020-12-30 19:26:43.614000,276.305,27,10,1,96,2020-12-31 18:08:03.874000,9700A938,United Kingdom,United Kingdom,Part-Time,White,DATA EXPIRED,United Kingdom,Female,Yes
5fecd3632c2ee69cbbf13c90,5bccc1c50f10750001d7d693,APPROVED,2020-12-30 19:22:13.066000,2020-12-30 19:26:39.769000,266.703,24,137,3,99,2020-12-31 23:05:48.227000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Female,No
5fecd3bdb5d1fcecb9d93136,5f0cfeef098f1e53ff201909,APPROVED,2020-12-30 19:23:43.285000,2020-12-30 19:29:55.467000,372.182,22,114,1,100,2020-12-31 23:07:17.079000,9700A938,United Kingdom,United Kingdom,Unemployed (and job seeking),White,English,United Kingdom,Female,No
5fecd3be1d6cb4ebc9dbc094,56c62ac7305eaa000bf21015,APPROVED,2020-12-30 19:23:46.816000,2020-12-30 19:28:07.148000,260.332,22,304,3,100,2020-12-31 23:07:25.685000,9700A938,United Kingdom,United Kingdom,DATA EXPIRED,White,English,United Kingdom,Female,Yes
5fecd404c9707de86f5aceac,5d1a7d73a7f7ce0001dec46b,APPROVED,2020-12-30 19:24:54.327000,2020-12-30 19:28:19.330000,205.003,19,77,2,96,2020-12-31 23:08:05.745000,9700A938,United Kingdom,United Kingdom,Unemployed (and job seeking),White,English,United Kingdom,Female,Yes
5fecd44313597c9d28ab4f76,5e62dfa2819b9d079c91b6d2,APPROVED,2020-12-30 19:26:00.766000,2020-12-30 19:30:09.075000,248.309,22,82,0,100,2020-12-31 23:09:28.289000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Female,No
5fecd46684b3a9ebf8edca0b,5a0ac87a120fb30001948b10,APPROVED,2020-12-30 19:32:39.527000,2020-12-30 19:37:55.931000,316.404,27,42,0,100,2020-12-31 23:10:15.375000,9700A938,Portugal,United Kingdom,Full-Time,White,Portuguese,Portugal,Female,Yes
5fecd46950a719e8325376ca,5f99589d2e113d015d3c440c,APPROVED,2020-12-30 19:27:15.956000,2020-12-30 19:31:25.103000,249.147,27,74,3,98,2020-12-31 23:10:23.857000,9700A938,United Kingdom,United Kingdom,Full-Time,White,DATA EXPIRED,United Kingdom,Female,No
5fecd481e1506a9f1ae2b81f,5f0f3530252f8d0a3af40eeb,APPROVED,2020-12-30 19:26:57.904000,2020-12-30 19:31:31.271000,273.367,19,138,5,97,2020-12-31 23:10:37.474000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Female,Yes
5fecd482341f42e6dfd59d4d,5f0cf299c6db5770064402e1,APPROVED,2020-12-30 19:27:06.107000,2020-12-30 19:32:42.321000,336.214,19,110,0,100,2020-12-31 23:10:45.528000,9700A938,United Kingdom,United Kingdom,Other,White,English,United Kingdom,Female,Yes
5fecd4b3eed16deb895a6c9e,58bdce137b1cda00019b4f0c,APPROVED,2020-12-30 19:27:51.720000,2020-12-30 19:32:01.110000,249.39,25,580,2,100,2020-12-31 23:11:54.045000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
5fecd4bc04a1dfeb759da4aa,5c5a11aff95e1600012399c8,APPROVED,2020-12-30 19:28:08.142000,2020-12-30 19:42:27.080000,858.938,22,189,2,100,2020-12-31 23:12:06.298000,9700A938,Poland,United Kingdom,Full-Time,White,Polish,Poland,Female,Yes
5fecd4e8cd5d989f5b21e2ae,5f3273a95e345d02c0a9fd2e,APPROVED,2020-12-30 19:28:40.632000,2020-12-30 19:33:13.387000,272.755,19,42,0,100,2020-12-31 23:12:32.263000,9700A938,United Kingdom,United Kingdom,Unemployed (and job seeking),White,DATA EXPIRED,United Kingdom,Female,Yes
5fecd4ed0c041eeae36695f8,5d9cc7e8d81c510017447d62,APPROVED,2020-12-30 19:28:45.192000,2020-12-30 19:33:37.304000,292.112,23,107,0,100,2020-12-31 23:12:48.374000,9700A938,Italy,United Kingdom,Unemployed (and job seeking),White,Italian,Italy,Female,Yes
5fecd4f6a4feb0ea042e2999,5a53d274ac56240001537a47,APPROVED,2020-12-30 19:28:57.705000,2020-12-30 19:37:51.912000,534.207,25,347,0,100,2020-12-31 23:13:19.195000,9700A938,Poland,United Kingdom,Other,White,Polish,United Kingdom,Female,Yes
5fecd51aadaa09ecb5a5159f,5f30012c6417b340ca6d1732,APPROVED,2020-12-30 19:29:30.178000,2020-12-30 19:33:55.373000,265.195,21,98,1,100,2020-12-31 23:13:48.622000,9700A938,United Kingdom,United Kingdom,Part-Time,White,DATA EXPIRED,United Kingdom,Female,No
5fecd53efef4d1e8d650b9cb,5f2b30b6a340af558e1f1d32,APPROVED,2020-12-30 19:30:08.764000,2020-12-30 19:35:10.253000,301.489,27,88,0,100,2020-12-31 23:14:46.059000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Female,No
5fecd53fdfad15ed024fadc0,5c1a9e323407be0001cf8165,APPROVED,2020-12-30 19:30:12.584000,2020-12-30 19:36:13.489000,360.905,28,255,0,100,2020-12-31 23:14:53.793000,9700A938,Czech Republic,United Kingdom,Full-Time,White,Czech,Czech Republic,Female,Yes
5fee0e6c2b78a5090fb71950,5b7da2499fcd3c000118f680,APPROVED,2020-12-31 17:46:23.087000,2020-12-31 17:49:25.566000,182.479,21,68,2,99,2020-12-31 23:56:31.497000,9700A938,United Kingdom,United Kingdom,Other,White,English,United Kingdom,Female,Yes
5fee13938929f00e252aac71,59dbb88b0fb3a90001bd90b0,APPROVED,2020-12-31 18:08:19.020000,2020-12-31 18:17:00.699000,521.679,26,272,0,100,2020-12-31 23:56:45.323000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Female,No
5fecd2e426fd089dd379587b,5f5159109089363907f74a66,APPROVED,2020-12-30 19:20:09.332000,2020-12-30 19:27:42.937000,453.605,37,32,2,97,2020-12-31 23:03:53.846000,9700A938,United Kingdom,United Kingdom,Full-Time,Black,DATA EXPIRED,United Kingdom,Male,Yes
5fecd351c92b36ec6721282a,5c9c0f0a7bc68a00134cf262,APPROVED,2020-12-30 19:21:55.690000,2020-12-30 19:52:24.997000,1829.307,39,119,1,99,2020-12-31 23:05:30.239000,9700A938,Uganda,United Kingdom,Full-Time,Black,English,United Kingdom,Male,No
5fecd5f2341f42e75849c2f3,5fb290e481c5f08aa5edb30c,APPROVED,2020-12-30 19:33:15.932000,2020-12-30 19:42:03.497000,527.565,31,20,0,100,2020-12-31 23:18:13.920000,9700A938,Nigeria,United Kingdom,Full-Time,Black,DATA EXPIRED,Nigeria,Male,No
5fecd3c32234a6eaf935d331,5ed556715b338d0d1597dad9,APPROVED,2020-12-30 19:23:50.486000,2020-12-30 19:30:45.989000,415.503,59,231,0,100,2020-12-31 23:07:35.341000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",Asian,English,United Kingdom,Female,No
5fece225f4e233eec0f5dafd,5b9bb0fde43a4800019b52b5,APPROVED,2020-12-30 20:25:18.787000,2020-12-30 20:38:19.777000,780.99,63,255,2,99,2020-12-31 23:54:52.854000,9700A938,India,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",Asian,Urdu,United Kingdom,Female,No
5fecee6fb0feb8f1bbbca485,5b7c674d204c5400019845c9,APPROVED,2020-12-30 21:17:43.397000,2020-12-30 21:33:09.513000,926.116,71,239,1,100,2020-12-31 23:56:16.106000,9700A938,Iran,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",Asian,Farsi,United Kingdom,Female,No
5fed2d59e7a1d2f495444850,5fb4d428c629ef25f41a32cf,APPROVED,2020-12-31 01:46:01.872000,2020-12-31 01:55:22.281000,560.409,60,8,0,100,2020-12-31 23:56:39.222000,9700A938,India,,,Asian,,United Kingdom,Female,No
5fecd778416cba9ed625d7b0,5d6794cb0942ff00162345bb,APPROVED,2020-12-30 19:39:46.838000,2020-12-30 19:44:24.341000,277.503,19,244,2,100,2020-12-31 23:24:35.854000,9700A938,Nigeria,United Kingdom,Other,Black,English,United Kingdom,Male,Yes
5fecd7a2baa7c4ee5ee08376,5e968e6744b6d010b16540a4,APPROVED,2020-12-30 19:40:18.532000,2020-12-30 19:44:45.849000,267.317,23,216,0,100,2020-12-31 23:25:05.942000,9700A938,United Kingdom,United Kingdom,Full-Time,Black,English,United Kingdom,Male,No
5fecd7abcb7697ee5c53de08,5f63cbd2cf3050121bac0f38,APPROVED,2020-12-30 19:40:39.269000,2020-12-30 19:47:30.205000,410.936,24,66,1,100,2020-12-31 23:25:15.463000,9700A938,Ghana,United Kingdom,Full-Time,Black,DATA EXPIRED,United Kingdom,Male,No
5fecde09dd8cf1e7540855b0,5e81ae7fce2595891c98d847,APPROVED,2020-12-30 20:07:37.752000,2020-12-30 20:24:32.925000,1015.173,40,230,0,100,2020-12-31 23:50:59.980000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",Mixed,English,United Kingdom,Female,No
5fecdfcf4cfb7da1127c823b,5f6247ed64b0fe269ed9d875,APPROVED,2020-12-30 20:15:11.865000,2020-12-30 20:22:25.049000,433.184,42,55,0,100,2020-12-31 23:52:42.546000,9700A938,United Kingdom,United Kingdom,Unemployed (and job seeking),Mixed,DATA EXPIRED,United Kingdom,Female,Yes
5fecd97be7fadbee12ff399b,5e8c819767aece0111d8293c,APPROVED,2020-12-30 19:48:11.871000,2020-12-30 19:53:09.605000,297.734,25,100,2,98,2020-12-31 23:31:54.335000,9700A938,"Venezuela, Bolivarian Republic of",United Kingdom,Unemployed (and job seeking),Other,Spanish,Portugal,Male,No
5fece3f78fd71deeadf5a230,5f2ab5f3837dd834062b7d50,APPROVED,2020-12-30 20:33:00.865000,2020-12-30 20:36:10.065000,189.2,23,84,1,100,2020-12-31 23:55:45.097000,9700A938,United Kingdom,United Kingdom,Unemployed (and job seeking),Other,English,United Kingdom,Male,No
5feccfa0b890b19dc92319e2,5ebc93c4fab0570de74c2005,APPROVED,2020-12-30 19:06:08.764000,2020-12-30 19:13:25.684000,436.92,34,100,0,100,2020-12-31 22:47:04.684000,9700A938,United Kingdom,United Kingdom,Unemployed (and job seeking),White,English,United Kingdom,Male,No
5feccfba2fd45c9efb37d726,5fbe6089a1edab135931deaa,APPROVED,2020-12-30 19:06:38.468000,2020-12-30 19:11:07.339000,268.871,29,42,0,100,2020-12-31 22:47:12.164000,9700A938,United Kingdom,United Kingdom,Full-Time,White,DATA EXPIRED,United Kingdom,Male,No
5fecd030e4785a9cd592eb7b,5acbbdcf0527ba0001c262ea,RETURNED,2020-12-30 19:08:40.720000,,2319526.097649,34,32,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5fecd128a4feb0eaeb45b300,5f649f494d8d9702bfa524f3,APPROVED,2020-12-30 19:12:43.818000,2020-12-30 19:17:51.325000,307.507,33,42,1,100,2020-12-31 22:59:37.337000,9700A938,United Kingdom,United Kingdom,Due to start a new job within the next month,White,DATA EXPIRED,United Kingdom,Male,Yes
5fecd12efd62fbe6c672c134,56d8985d4a9be1000a53e9f2,APPROVED,2020-12-30 19:12:50.252000,2020-12-30 19:20:20.251000,449.999,34,558,0,100,2020-12-31 22:59:44.293000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
